time,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean
2017-02-12,4.7,1.8,2.2,24.8,77
2017-02-13,4.4,1.0,1.3,28.9,74
2017-02-14,2.6,-3.1,0.5,23.1,73
2017-02-15,4.6,-2.0,0.3,23.4,73
2017-02-16,5.5,0.8,0.1,21.6,75
2017-02-17,7.0,-2.8,0.0,10.0,81
2017-02-18,9.4,-0.7,0.0,18.4,75
2017-02-19,14.2,3.2,3.0,15.0,66
2017-02-20,9.6,2.0,14.7,25.6,87
2017-02-21,9.0,0.9,0.0,11.0,90
2017-02-22,11.4,5.3,0.1,20.8,84
2017-02-23,14.2,6.2,0.0,25.0,75
2017-02-24,14.7,9.0,0.0,30.4,70
2017-02-25,15.9,7.0,1.9,32.7,76
2017-02-26,11.4,4.9,0.6,22.6,85
2017-02-27,13.3,3.6,0.0,12.6,95
2017-02-28,12.8,5.1,0.0,11.2,93
2017-03-01,13.3,5.7,0.0,11.0,91
2017-03-02,13.0,7.6,2.6,23.4,87
2017-03-03,12.2,6.2,0.0,13.0,88
2017-03-04,15.3,4.8,0.0,18.9,78
2017-03-05,16.2,5.9,0.0,22.4,60
2017-03-06,16.3,5.0,0.0,18.1,70
2017-03-07,18.5,8.5,0.0,17.1,70
2017-03-08,18.3,8.4,0.8,21.6,71
2017-03-09,13.0,7.4,1.0,31.4,90
2017-03-10,14.3,6.3,0.9,23.5,90
2017-03-11,11.0,7.0,0.0,27.9,89
2017-03-12,9.0,7.4,4.1,30.7,91
2017-03-13,8.6,5.5,5.1,22.4,87
2017-03-14,6.9,3.8,17.6,18.6,90
2017-03-15,9.7,6.3,1.8,18.1,83
2017-03-16,9.3,3.8,3.4,17.0,83
2017-03-17,7.1,3.3,5.5,27.4,86
2017-03-18,9.8,0.8,0.0,23.0,75
2017-03-19,12.0,8.1,3.7,25.6,71
2017-03-20,14.4,4.8,0.5,15.5,75
2017-03-21,17.9,7.2,0.8,15.1,76
2017-03-22,14.9,6.5,0.0,26.8,63
2017-03-23,14.0,5.4,0.0,24.0,81
2017-03-24,14.5,5.3,0.0,16.5,84
2017-03-25,15.2,3.8,0.0,20.9,89
2017-03-26,14.0,5.4,2.1,24.2,87
2017-03-27,9.5,4.8,5.3,28.1,81
2017-03-28,14.0,2.9,0.0,18.2,73
2017-03-29,17.0,4.6,0.0,22.6,61
2017-03-30,19.3,6.5,0.0,27.6,66
2017-03-31,12.3,6.7,0.0,35.9,80
2017-04-01,11.0,5.3,0.0,23.7,75
2017-04-02,13.9,4.5,0.0,22.3,82
2017-04-03,16.5,6.0,0.0,17.7,81
2017-04-04,15.3,6.4,1.6,17.6,87
2017-04-05,16.7,8.2,0.3,19.7,84
2017-04-06,16.3,7.1,0.3,13.1,87
2017-04-07,13.4,6.4,1.5,11.9,80
2017-04-08,12.6,6.0,2.0,20.5,74
2017-04-09,12.9,5.8,1.5,14.1,77
2017-04-10,13.9,6.4,0.0,16.1,68
2017-04-11,17.1,3.9,0.0,17.3,67
2017-04-12,15.5,7.5,0.0,23.2,73
2017-04-13,14.7,6.9,0.0,19.5,83
2017-04-14,17.6,5.8,0.0,11.4,79
2017-04-15,21.1,10.0,0.8,14.8,71
2017-04-16,21.8,10.6,0.0,13.5,69
2017-04-17,19.8,10.2,4.7,22.3,76
2017-04-18,10.5,7.1,12.9,23.5,85
2017-04-19,18.8,5.8,0.0,16.5,71
2017-04-20,20.9,8.2,5.1,26.1,74
2017-04-21,12.3,7.4,0.2,11.5,70
2017-04-22,12.4,5.1,0.0,24.7,70
2017-04-23,13.1,7.1,2.8,24.5,72
2017-04-24,13.1,7.1,2.4,16.6,70
2017-04-25,17.2,4.6,0.0,17.8,64
2017-04-26,19.5,6.2,0.0,10.2,71
2017-04-27,22.7,8.3,0.0,12.6,70
2017-04-28,22.1,9.4,0.0,10.5,78
2017-04-29,26.0,9.8,0.0,13.1,61
2017-04-30,22.6,11.4,0.0,26.8,71
2017-05-01,16.9,11.2,0.0,28.1,81
2017-05-02,19.1,10.8,0.0,19.4,82
2017-05-03,21.1,11.2,0.0,21.2,80
2017-05-04,22.3,11.3,0.0,20.0,82
2017-05-05,22.8,12.2,0.0,16.0,81
2017-05-06,17.9,11.2,6.0,16.1,91
2017-05-07,20.6,11.5,2.3,20.7,81
2017-05-08,21.4,13.1,0.5,15.6,77
2017-05-09,24.3,12.7,1.0,22.3,79
2017-05-10,16.1,12.1,10.5,21.3,88
2017-05-11,19.9,10.9,0.0,14.3,80
2017-05-12,23.3,11.6,0.6,12.9,71
2017-05-13,26.3,14.3,0.0,18.4,65
2017-05-14,24.7,16.6,0.7,19.7,74
2017-05-15,19.0,13.7,0.2,20.9,82
2017-05-16,20.7,12.4,0.0,23.6,80
2017-05-17,19.0,14.5,3.4,34.7,78
2017-05-18,19.1,14.1,2.3,38.3,80
2017-05-19,18.5,12.7,0.0,31.2,68
2017-05-20,17.7,11.1,0.5,16.8,81
2017-05-21,17.3,12.1,6.5,15.8,76
2017-05-22,19.6,11.1,0.5,14.0,78
2017-05-23,18.5,12.7,1.4,19.5,82
2017-05-24,20.6,11.4,0.0,19.8,76
2017-05-25,23.3,10.5,0.0,17.1,71
2017-05-26,23.0,13.8,0.8,18.9,81
2017-05-27,20.5,14.7,0.0,20.5,80
2017-05-28,19.9,14.9,0.0,25.1,80
2017-05-29,21.5,15.8,0.1,25.5,81
2017-05-30,19.4,14.9,8.6,13.6,86
2017-05-31,23.9,14.9,0.5,19.6,77
2017-06-01,24.9,17.2,0.0,16.1,78
2017-06-02,27.7,16.8,0.3,14.7,78
2017-06-03,27.6,18.0,0.0,19.6,82
2017-06-04,25.3,18.0,0.0,28.6,79
2017-06-05,22.8,18.0,2.3,16.6,80
2017-06-06,22.8,17.6,0.4,15.9,84
2017-06-07,26.6,15.1,0.0,9.0,81
2017-06-08,27.9,17.8,0.3,19.4,79
2017-06-09,20.1,17.4,6.2,23.6,84
2017-06-10,20.0,16.2,8.0,13.4,83
2017-06-11,25.1,15.4,0.0,18.7,77
2017-06-12,24.2,17.8,0.0,25.0,77
2017-06-13,24.3,17.2,0.0,20.5,78
2017-06-14,25.7,15.6,0.4,18.4,82
2017-06-15,24.9,17.5,2.2,21.9,83
2017-06-16,25.6,17.4,0.0,22.2,65
2017-06-17,26.6,16.2,0.8,20.3,58
2017-06-18,21.9,16.2,4.7,16.1,78
2017-06-19,18.3,15.7,31.1,17.3,91
2017-06-20,24.6,15.1,10.3,18.2,85
2017-06-21,25.2,17.7,0.4,10.0,86
2017-06-22,27.7,17.7,0.2,13.6,78
2017-06-23,28.2,17.7,0.0,9.2,78
2017-06-24,28.9,19.7,0.0,17.6,71
2017-06-25,28.5,19.9,0.0,22.4,64
2017-06-26,27.3,19.9,0.0,21.9,78
2017-06-27,28.9,18.7,0.0,12.7,77
2017-06-28,30.9,20.3,0.0,15.6,71
2017-06-29,32.4,20.1,0.0,10.4,65
2017-06-30,35.2,22.2,0.0,17.6,59
2017-07-01,35.7,23.3,0.0,18.1,55
2017-07-02,32.3,19.2,0.0,23.4,74
2017-07-03,31.0,23.0,0.0,23.6,78
2017-07-04,23.9,21.1,2.2,33.0,77
2017-07-05,25.8,20.3,0.0,28.3,58
2017-07-06,26.2,19.7,0.0,26.7,58
2017-07-07,26.5,16.9,1.8,26.8,75
2017-07-08,26.9,17.3,0.0,20.0,62
2017-07-09,30.5,16.4,0.0,12.8,56
2017-07-10,29.2,20.7,0.0,26.1,67
2017-07-11,28.0,20.0,0.0,22.1,73
2017-07-12,30.2,19.7,0.0,18.4,74
2017-07-13,32.8,19.3,0.0,16.8,67
2017-07-14,26.7,21.9,1.0,31.2,80
2017-07-15,27.0,20.7,0.0,25.6,65
2017-07-16,26.4,19.8,0.3,33.0,69
2017-07-17,26.2,22.9,0.2,39.0,72
2017-07-18,23.9,20.6,11.3,33.2,83
2017-07-19,25.5,20.2,0.5,24.9,78
2017-07-20,26.4,19.7,0.0,22.1,77
2017-07-21,26.9,20.4,0.0,24.6,81
2017-07-22,27.1,20.9,0.0,20.1,77
2017-07-23,30.5,17.9,0.0,15.5,72
2017-07-24,30.7,20.3,0.0,20.4,70
2017-07-25,32.1,19.6,0.0,16.2,59
2017-07-26,30.6,21.2,0.0,17.1,79
2017-07-27,30.3,20.2,13.2,24.0,83
2017-07-28,24.7,19.4,16.1,26.0,81
2017-07-29,26.3,21.5,0.5,16.3,78
2017-07-30,28.4,19.2,0.0,21.7,74
2017-07-31,25.9,21.2,0.0,31.3,71
2017-08-01,26.7,21.3,0.0,33.4,71
2017-08-02,28.3,22.5,0.0,28.2,74
2017-08-03,28.4,22.4,0.0,24.5,79
2017-08-04,29.3,22.5,0.0,21.6,82
2017-08-05,31.1,22.7,0.0,21.6,77
2017-08-06,31.4,23.3,0.0,21.7,78
2017-08-07,31.6,23.7,0.0,25.2,81
2017-08-08,28.8,24.1,0.0,33.4,83
2017-08-09,28.5,24.1,0.0,35.2,78
2017-08-10,28.8,23.2,0.0,27.1,74
2017-08-11,29.8,22.9,0.0,25.0,82
2017-08-12,30.5,22.0,0.0,20.1,77
2017-08-13,29.8,19.8,0.0,13.6,80
2017-08-14,26.2,21.7,0.0,26.0,76
2017-08-15,25.4,21.3,0.8,22.6,74
2017-08-16,25.4,22.0,1.3,24.3,83
2017-08-17,26.9,21.2,2.3,23.5,84
2017-08-18,28.6,21.2,0.9,23.8,79
2017-08-19,28.1,22.2,0.8,20.7,81
2017-08-20,28.2,21.6,0.2,19.6,82
2017-08-21,26.7,21.5,0.5,13.6,83
2017-08-22,22.9,19.2,17.5,28.1,84
2017-08-23,25.3,16.7,0.3,13.4,74
2017-08-24,25.5,16.7,0.0,20.8,68
2017-08-25,25.3,18.9,0.0,28.0,67
2017-08-26,25.4,19.0,0.0,29.8,64
2017-08-27,26.1,20.7,0.0,29.8,64
2017-08-28,27.6,21.0,0.0,22.8,72
2017-08-29,27.7,20.3,0.0,32.8,76
2017-08-30,24.2,18.6,1.2,28.0,63
2017-08-31,23.9,17.4,0.0,22.1,68
2017-09-01,25.8,15.4,0.0,18.4,69
2017-09-02,29.0,14.1,0.0,18.9,62
2017-09-03,28.2,16.3,0.0,14.7,67
2017-09-04,25.9,18.9,0.0,26.1,71
2017-09-05,24.4,19.1,0.0,20.8,68
2017-09-06,23.8,18.2,6.3,15.9,69
2017-09-07,25.8,17.7,0.0,16.1,60
2017-09-08,28.4,15.3,0.0,18.1,65
2017-09-09,27.8,18.3,0.0,12.4,77
2017-09-10,30.4,18.9,0.0,11.7,62
2017-09-11,31.4,20.1,0.0,10.7,67
2017-09-12,30.4,21.4,0.0,31.6,57
2017-09-13,29.4,19.8,0.0,15.5,67
2017-09-14,28.2,21.3,0.0,26.7,71
2017-09-15,28.6,18.6,0.0,23.9,80
2017-09-16,28.4,20.3,0.0,21.2,80
2017-09-17,28.2,19.5,0.0,14.1,81
2017-09-18,30.2,18.9,0.0,18.2,83
2017-09-19,30.4,21.0,0.0,20.6,81
2017-09-20,36.2,18.4,0.0,12.8,59
2017-09-21,27.3,19.8,1.1,19.2,74
2017-09-22,20.9,15.9,6.7,22.1,77
2017-09-23,20.8,15.3,2.8,19.1,65
2017-09-24,23.5,14.3,0.0,17.4,66
2017-09-25,24.5,16.7,0.0,33.4,74
2017-09-26,23.9,18.2,3.7,23.2,81
2017-09-27,22.6,17.4,3.5,30.1,85
2017-09-28,21.4,16.6,2.3,30.3,67
2017-09-29,19.2,15.9,0.0,34.1,67
2017-09-30,18.7,15.8,8.7,28.3,86
2017-10-01,18.8,14.6,17.5,29.0,83
2017-10-02,18.2,12.8,0.3,26.7,73
2017-10-03,18.1,11.8,0.0,20.6,65
2017-10-04,19.1,9.8,0.0,20.3,75
2017-10-05,19.1,11.1,0.0,11.7,80
2017-10-06,22.4,12.4,0.0,19.6,67
2017-10-07,23.1,15.8,0.0,13.7,64
2017-10-08,19.8,11.8,5.7,16.3,77
2017-10-09,17.8,9.9,0.0,15.0,70
2017-10-10,18.9,11.0,0.0,9.8,75
2017-10-11,19.9,9.6,0.0,12.5,72
2017-10-12,19.8,10.3,0.0,14.8,75
2017-10-13,20.8,9.0,0.0,8.6,74
2017-10-14,18.2,11.3,9.9,26.8,82
2017-10-15,18.8,9.7,0.0,9.2,81
2017-10-16,20.2,12.8,0.0,20.7,82
2017-10-17,20.3,11.6,0.0,17.8,78
2017-10-18,23.7,13.0,0.0,20.7,70
2017-10-19,22.5,12.1,0.0,14.6,75
2017-10-20,20.5,11.9,0.0,8.7,90
2017-10-21,19.8,12.4,0.0,8.7,91
2017-10-22,21.4,12.5,0.0,17.9,84
2017-10-23,22.1,13.6,0.0,15.0,76
2017-10-24,20.4,15.5,0.9,19.7,70
2017-10-25,17.8,15.0,33.0,29.3,89
2017-10-26,14.9,9.9,30.4,29.5,87
2017-10-27,16.5,8.2,0.0,8.6,87
2017-10-28,17.2,10.6,1.9,19.7,86
2017-10-29,14.3,11.2,3.8,31.1,77
2017-10-30,14.7,8.2,4.9,32.5,63
2017-10-31,11.8,6.8,0.0,18.1,61
2017-11-01,11.7,4.8,0.1,13.0,68
2017-11-02,13.0,3.1,0.0,9.3,78
2017-11-03,13.7,7.5,0.0,18.0,76
2017-11-04,14.2,10.3,3.2,19.0,86
2017-11-05,15.1,10.6,0.2,23.2,82
2017-11-06,15.6,9.1,0.0,10.8,83
2017-11-07,16.5,8.4,0.0,16.1,86
2017-11-08,17.5,10.2,0.0,17.1,87
2017-11-09,16.2,10.0,0.4,14.8,91
2017-11-10,14.9,8.0,0.1,12.3,89
2017-11-11,14.3,7.1,0.0,12.2,86
2017-11-12,17.7,11.5,0.2,24.9,73
2017-11-13,17.9,11.8,0.4,11.8,71
2017-11-14,17.8,10.9,0.0,15.0,76
2017-11-15,18.4,10.7,0.0,23.5,87
2017-11-16,15.6,12.7,0.0,25.5,85
2017-11-17,16.3,11.7,0.0,20.0,89
2017-11-18,17.1,11.2,0.0,13.6,92
2017-11-19,16.5,11.5,5.0,13.1,91
2017-11-20,12.8,5.9,27.6,31.5,93
2017-11-21,9.0,4.8,7.4,29.1,74
2017-11-22,12.1,4.3,1.5,24.7,72
2017-11-23,13.3,8.6,3.4,11.3,85
2017-11-24,14.0,6.5,0.0,8.0,88
2017-11-25,15.3,6.5,0.0,12.0,78
2017-11-26,15.2,6.7,0.0,11.5,79
2017-11-27,16.7,9.5,3.7,14.8,78
2017-11-28,13.3,8.4,0.8,25.1,85
2017-11-29,11.3,7.5,8.8,20.5,84
2017-11-30,15.6,10.1,0.0,32.6,67
2017-12-01,17.9,13.0,0.0,32.5,67
2017-12-02,18.7,12.7,0.0,17.4,66
2017-12-03,18.2,11.9,0.2,16.6,69
2017-12-04,15.3,9.9,11.4,20.8,88
2017-12-05,9.0,4.6,1.7,26.3,74
2017-12-06,7.2,3.9,2.9,20.7,75
2017-12-07,10.1,5.0,0.0,16.3,76
2017-12-08,11.9,6.3,0.0,23.0,70
2017-12-09,14.8,10.6,0.0,35.7,64
2017-12-10,14.6,4.5,4.7,45.4,75
2017-12-11,14.1,4.9,0.0,30.7,74
2017-12-12,15.1,11.1,0.0,27.5,81
2017-12-13,14.5,10.6,0.0,20.4,82
2017-12-14,14.5,12.2,0.3,24.1,75
2017-12-15,15.4,11.6,0.0,22.4,73
2017-12-16,16.9,12.0,0.2,34.7,67
2017-12-17,16.1,12.0,12.8,28.6,80
2017-12-18,13.4,7.3,4.5,21.1,83
2017-12-19,8.5,5.9,10.6,23.8,86
2017-12-20,7.4,4.5,0.9,20.9,81
2017-12-21,8.4,5.0,2.3,24.9,75
2017-12-22,6.0,4.3,13.2,27.9,81
2017-12-23,5.8,3.8,20.3,30.7,84
2017-12-24,7.4,2.3,0.1,21.1,69
2017-12-25,9.7,6.0,0.0,22.5,75
2017-12-26,11.9,4.4,0.0,19.3,79
2017-12-27,13.9,9.5,0.0,23.1,69
2017-12-28,13.6,7.1,0.0,18.6,66
2017-12-29,14.3,9.4,4.9,22.9,74
2017-12-30,13.9,6.6,2.4,25.1,85
2017-12-31,7.7,5.3,0.2,20.4,87
2018-01-01,9.7,3.6,0.0,19.6,84
2018-01-02,13.2,3.8,0.1,20.9,79
2018-01-03,11.8,6.7,10.7,9.4,87
2018-01-04,11.2,6.2,2.4,14.0,90
2018-01-05,10.4,7.0,1.3,16.6,83
2018-01-06,10.9,1.8,0.0,12.0,88
2018-01-07,12.1,4.0,0.0,16.3,79
2018-01-08,12.4,7.2,0.0,10.5,82
2018-01-09,10.8,5.7,0.1,17.6,87
2018-01-10,11.1,6.7,0.0,21.6,90
2018-01-11,12.2,5.3,1.4,16.1,81
2018-01-12,9.9,7.4,5.4,19.1,94
2018-01-13,8.3,5.8,3.2,35.7,86
2018-01-14,5.8,2.7,2.3,36.2,75
2018-01-15,6.9,0.9,0.0,14.3,71
2018-01-16,9.4,1.4,6.7,19.0,86
2018-01-17,13.0,8.5,4.0,28.3,79
2018-01-18,12.4,3.7,11.6,33.7,81
2018-01-19,9.1,0.7,0.0,23.6,68
2018-01-20,12.2,3.8,0.2,32.1,68
2018-01-21,12.1,5.8,12.3,36.3,84
2018-01-22,10.8,5.5,11.4,33.9,87
2018-01-23,5.7,2.7,4.6,37.5,79
2018-01-24,4.2,1.9,2.6,35.3,77
2018-01-25,5.0,1.9,0.0,32.1,60
2018-01-26,4.8,0.7,0.0,23.3,61
2018-01-27,6.5,-0.7,0.0,13.8,75
2018-01-28,6.9,1.1,0.0,11.6,84
2018-01-29,8.5,0.7,0.0,16.8,91
2018-01-30,10.4,3.2,0.0,19.1,83
2018-01-31,11.1,2.1,0.0,12.8,88
2018-02-01,12.6,1.8,0.0,28.4,77
2018-02-02,13.0,10.3,0.0,32.9,69
2018-02-03,15.0,11.6,0.3,41.0,68
2018-02-04,15.0,7.4,16.9,43.5,65
2018-02-05,10.1,5.1,3.0,18.4,84
2018-02-06,10.2,4.7,0.0,17.4,82
2018-02-07,14.7,4.9,0.4,15.3,86
2018-02-08,15.0,6.9,4.8,23.5,86
2018-02-09,13.3,6.9,0.0,15.5,86
2018-02-10,11.7,6.6,4.2,29.5,91
2018-02-11,13.3,3.7,13.3,29.7,92
2018-02-12,6.8,3.8,1.2,17.1,81
2018-02-13,8.6,3.6,0.0,11.5,78
2018-02-14,11.7,5.7,3.3,31.9,71
2018-02-15,11.2,5.0,0.5,27.8,87
2018-02-16,8.4,6.3,0.2,29.1,85
2018-02-17,7.9,5.3,0.0,19.3,84
2018-02-18,11.5,3.2,0.0,17.9,78
2018-02-19,8.7,4.7,0.0,29.5,82
2018-02-20,8.5,5.9,0.2,28.4,83
2018-02-21,10.6,6.3,3.0,26.3,86
2018-02-22,13.4,6.7,0.0,23.7,89
2018-02-23,9.1,6.2,0.0,25.6,88
2018-02-24,10.0,5.5,2.8,24.4,83
2018-02-25,5.8,4.1,15.9,28.0,86
2018-02-26,8.4,3.7,3.4,40.7,81
2018-02-27,8.2,2.9,1.1,23.1,88
2018-02-28,9.7,-1.2,15.2,30.6,84
2018-03-01,2.8,-2.4,0.4,21.3,67
2018-03-02,12.1,-0.3,0.1,16.6,70
2018-03-03,13.9,8.0,12.9,34.8,80
2018-03-04,13.3,6.1,34.8,26.3,88
2018-03-05,11.6,5.8,0.0,30.7,84
2018-03-06,15.1,6.7,8.2,26.4,85
2018-03-07,18.0,11.3,5.9,30.4,73
2018-03-08,12.0,9.0,25.8,16.9,95
2018-03-09,13.7,5.4,0.2,12.9,87
2018-03-10,13.7,4.6,0.0,8.5,91
2018-03-11,15.3,5.6,0.0,12.0,83
2018-03-12,17.1,5.8,0.0,11.8,70
2018-03-13,15.8,10.7,3.1,26.6,82
2018-03-14,16.0,8.7,0.0,23.8,80
2018-03-15,13.9,7.4,1.2,14.3,82
2018-03-16,14.9,7.5,0.0,18.0,76
2018-03-17,19.0,12.0,0.0,26.1,65
2018-03-18,21.4,11.8,0.3,30.7,61
2018-03-19,14.4,7.7,4.2,25.5,87
2018-03-20,15.9,7.6,0.4,37.7,78
2018-03-21,17.6,7.2,0.0,18.9,70
2018-03-22,12.6,6.5,0.7,38.2,85
2018-03-23,14.4,6.5,2.2,31.9,87
2018-03-24,8.3,5.8,2.0,23.4,87
2018-03-25,12.7,5.9,7.4,21.1,86
2018-03-26,18.5,6.9,0.1,19.2,67
2018-03-27,16.9,10.4,3.1,22.7,78
2018-03-28,13.8,7.7,0.5,26.8,90
2018-03-29,8.6,5.2,6.7,28.2,89
2018-03-30,13.4,3.6,0.0,11.5,80
2018-03-31,18.4,7.6,0.0,12.7,64
2018-04-01,20.6,11.3,0.5,27.0,64
2018-04-02,14.4,8.4,10.7,16.7,79
2018-04-03,15.3,6.1,0.0,12.1,70
2018-04-04,17.7,5.7,0.0,10.8,70
2018-04-05,20.0,8.9,0.0,9.2,69
2018-04-06,19.8,9.9,0.0,26.2,78
2018-04-07,15.0,9.2,1.9,27.9,81
2018-04-08,14.7,9.4,1.5,32.8,85
2018-04-09,16.1,6.9,0.0,15.2,87
2018-04-10,19.7,8.1,0.0,8.0,89
2018-04-11,21.4,10.2,0.0,10.2,88
2018-04-12,23.4,12.6,0.1,20.0,81
2018-04-13,21.5,10.3,0.0,21.0,77
2018-04-14,17.4,9.2,0.0,25.8,87
2018-04-15,20.0,9.7,0.0,27.7,73
2018-04-16,20.5,8.5,0.0,27.2,66
2018-04-17,16.7,9.5,0.2,20.8,83
2018-04-18,16.3,8.6,0.0,21.7,85
2018-04-19,19.0,9.0,0.0,19.0,79
2018-04-20,15.0,9.6,5.8,27.8,80
2018-04-21,18.0,7.4,0.0,19.5,79
2018-04-22,17.7,8.1,0.0,15.0,71
2018-04-23,21.0,10.1,0.0,9.5,67
2018-04-24,23.9,11.2,0.0,8.7,71
2018-04-25,24.8,13.6,0.0,12.6,75
2018-04-26,27.5,13.7,0.0,18.4,65
2018-04-27,27.8,13.8,0.0,21.4,60
2018-04-28,21.6,13.9,0.0,29.0,76
2018-04-29,21.2,13.5,0.0,26.0,82
2018-04-30,19.9,12.7,0.0,18.3,83
2018-05-01,20.1,12.4,0.0,18.6,85
2018-05-02,20.9,11.9,0.0,18.3,81
2018-05-03,22.5,12.1,0.0,25.0,85
2018-05-04,21.2,12.7,0.0,24.8,85
2018-05-05,20.3,13.3,0.1,23.8,86
2018-05-06,17.6,13.8,18.1,15.6,92
2018-05-07,18.4,14.6,14.9,12.9,94
2018-05-08,20.0,15.3,6.5,19.6,86
2018-05-09,18.7,14.4,10.1,15.4,91
2018-05-10,20.5,14.7,4.4,10.6,88
2018-05-11,18.8,14.8,11.2,22.9,89
2018-05-12,18.2,12.3,1.2,28.0,75
2018-05-13,19.1,9.7,0.0,11.7,69
2018-05-14,21.5,9.8,0.0,9.0,68
2018-05-15,25.7,13.8,0.0,9.7,68
2018-05-16,27.1,16.8,0.0,13.2,68
2018-05-17,26.4,18.1,0.2,16.6,62
2018-05-18,27.9,18.8,0.1,13.0,67
2018-05-19,27.3,18.2,0.3,19.1,77
2018-05-20,22.1,17.2,1.4,24.6,84
2018-05-21,22.4,16.7,0.0,25.5,81
2018-05-22,21.4,17.3,0.2,24.0,84
2018-05-23,22.7,16.9,0.4,19.0,84
2018-05-24,24.1,16.7,0.0,25.9,83
2018-05-25,22.5,17.8,4.2,26.5,90
2018-05-26,24.0,18.1,3.3,23.4,86
2018-05-27,21.4,17.7,5.8,31.1,90
2018-05-28,21.4,17.0,0.0,23.7,82
2018-05-29,21.7,17.6,4.8,26.1,86
2018-05-30,23.2,17.1,0.0,25.5,80
2018-05-31,23.3,16.3,0.0,21.7,76
2018-06-01,25.2,15.7,0.0,18.4,77
2018-06-02,22.9,16.8,0.1,25.4,78
2018-06-03,23.2,14.9,0.0,16.1,73
2018-06-04,24.7,13.9,0.0,9.8,79
2018-06-05,26.6,18.5,1.7,8.7,81
2018-06-06,29.1,18.1,0.0,9.0,76
2018-06-07,28.5,19.8,0.0,20.0,77
2018-06-08,27.1,20.2,0.0,21.0,82
2018-06-09,29.9,19.3,0.0,21.7,75
2018-06-10,25.8,20.1,0.0,31.8,75
2018-06-11,26.1,19.8,0.0,30.1,70
2018-06-12,26.4,18.5,0.0,24.4,70
2018-06-13,27.5,16.8,0.0,23.4,74
2018-06-14,27.6,18.0,0.0,17.3,77
2018-06-15,30.9,19.3,0.0,19.1,76
2018-06-16,29.3,20.0,10.9,21.0,76
2018-06-17,24.9,19.3,3.1,12.1,85
2018-06-18,23.5,19.4,5.0,16.3,91
2018-06-19,25.3,19.5,0.6,21.7,84
2018-06-20,26.2,20.8,1.4,24.1,83
2018-06-21,28.3,20.5,0.6,12.5,77
2018-06-22,25.5,19.8,0.3,12.2,85
2018-06-23,24.4,19.8,4.0,28.5,81
2018-06-24,23.1,19.7,0.0,28.0,71
2018-06-25,24.6,19.4,0.0,28.6,66
2018-06-26,26.8,21.0,7.9,28.0,79
2018-06-27,26.6,20.4,6.7,20.9,87
2018-06-28,26.7,19.3,11.0,13.1,82
2018-06-29,25.0,19.2,2.8,20.9,79
2018-06-30,26.2,20.8,0.2,21.7,74
2018-07-01,27.0,20.9,0.7,14.3,79
2018-07-02,29.1,19.1,0.0,19.7,71
2018-07-03,31.3,18.8,0.0,17.6,61
2018-07-04,30.4,20.7,0.0,20.9,58
2018-07-05,30.1,20.5,0.0,19.7,62
2018-07-06,28.4,20.0,1.8,15.4,73
2018-07-07,28.9,20.3,0.0,22.2,75
2018-07-08,27.9,20.8,0.0,20.1,74
2018-07-09,28.0,20.0,0.6,16.5,76
2018-07-10,29.8,21.3,0.1,18.1,77
2018-07-11,28.7,21.4,0.0,23.5,77
2018-07-12,28.7,22.5,0.0,21.9,74
2018-07-13,29.5,21.4,0.0,20.0,75
2018-07-14,26.7,22.4,2.9,20.2,82
2018-07-15,28.0,20.6,0.3,20.3,74
2018-07-16,28.0,20.0,0.6,9.4,72
2018-07-17,31.1,19.5,0.0,15.1,62
2018-07-18,27.2,22.2,2.5,12.6,75
2018-07-19,27.2,20.1,2.5,17.5,71
2018-07-20,27.8,21.2,2.2,15.1,79
2018-07-21,29.1,21.5,1.7,9.7,81
2018-07-22,30.3,21.4,2.2,13.2,80
2018-07-23,32.6,22.2,0.0,15.8,67
2018-07-24,25.5,21.4,10.4,20.2,87
2018-07-25,25.8,20.2,6.8,13.9,85
2018-07-26,27.8,20.6,2.2,13.8,81
2018-07-27,28.6,21.1,7.6,7.7,81
2018-07-28,28.2,22.1,1.0,11.1,79
2018-07-29,27.9,21.8,1.5,16.9,82
2018-07-30,28.8,22.8,1.7,20.5,80
2018-07-31,29.1,23.6,0.4,24.1,80
2018-08-01,30.1,23.4,0.6,21.8,80
2018-08-02,29.2,24.1,0.5,29.8,80
2018-08-03,30.0,23.6,0.0,28.6,74
2018-08-04,29.5,24.1,0.0,30.6,66
2018-08-05,30.2,23.7,0.0,28.0,70
2018-08-06,29.8,22.8,0.0,23.5,74
2018-08-07,30.3,23.2,0.0,24.2,74
2018-08-08,29.8,23.4,0.3,27.9,79
2018-08-09,29.8,23.3,0.0,32.9,67
2018-08-10,29.3,23.7,0.0,30.6,60
2018-08-11,28.0,23.0,0.0,30.6,53
2018-08-12,28.0,19.2,0.1,24.0,57
2018-08-13,27.9,19.0,0.0,26.6,61
2018-08-14,30.4,18.7,0.0,28.3,68
2018-08-15,29.8,22.0,0.0,25.6,71
2018-08-16,30.1,21.7,0.0,23.2,79
2018-08-17,29.5,22.3,0.0,20.4,78
2018-08-18,30.5,22.9,0.0,26.2,76
2018-08-19,31.1,24.0,0.0,31.3,65
2018-08-20,29.2,22.9,0.0,28.8,62
2018-08-21,28.7,20.5,0.0,24.0,63
2018-08-22,29.5,21.4,0.0,29.4,69
