trafficindexdate,minimum_traffic_index,maximum_traffic_index,average_traffic_index,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean
2016-09-05,1,65,32.39920948616601,26.2,20.4,0.0,18.9,72
2016-09-06,1,71,30.90877192982456,28.6,18.8,0.0,22.7,75
2016-09-07,1,69,29.95121951219512,27.8,22.3,0.0,29.1,75
2016-09-08,1,71,36.85263157894737,28.4,22.2,0.0,24.0,70
2016-09-09,1,69,32.063604240282686,27.9,21.5,0.0,25.0,72
2016-09-10,1,40,16.35438596491228,27.8,21.3,0.0,30.9,66
2016-09-11,1,13,4.680555555555556,26.6,21.6,0.0,32.6,71
2016-09-12,1,33,11.146341463414634,25.7,21.7,0.0,32.4,65
2016-09-13,1,47,18.48263888888889,25.7,21.1,0.2,25.6,61
2016-09-14,1,36,14.94773519163763,25.6,18.7,0.0,12.8,69
2016-09-15,1,26,9.8125,27.4,20.0,0.0,20.1,69
2016-09-16,1,26,8.508710801393727,25.0,20.2,0.0,16.8,60
2016-09-17,1,24,10.541666666666666,26.5,18.4,0.0,14.5,65
2016-09-18,1,22,9.334494773519165,28.9,20.5,0.0,13.0,60
2016-09-19,1,60,20.5993031358885,28.7,20.8,0.0,19.1,64
2016-09-20,1,74,32.454861111111114,25.9,17.9,14.8,26.7,73
2016-09-21,2,72,34.80212014134276,18.6,16.9,5.0,23.4,76
2016-09-22,1,74,33.132867132867126,18.5,14.9,5.0,16.3,77
2016-09-23,2,76,36.892361111111114,17.8,14.3,6.7,20.3,73
2016-09-24,1,69,29.878472222222225,19.3,15.2,0.0,20.1,65
2016-09-25,1,53,24.62020905923345,19.9,16.0,0.5,22.0,69
2016-09-26,4,65,30.260416666666664,19.0,15.3,2.4,19.8,78
2016-09-27,1,65,28.6411149825784,18.9,16.2,11.1,25.6,76
2016-09-28,1,63,26.472222222222225,20.0,15.9,0.5,20.2,69
2016-09-29,1,76,27.952,21.4,14.5,0.0,12.6,64
2016-09-30,1,69,31.31128404669261,23.4,16.8,0.0,16.5,66
2016-10-01,1,63,29.944250871080136,23.8,18.2,0.0,17.8,77
2016-10-02,1,53,23.18815331010453,22.5,18.2,0.0,13.5,84
2016-10-03,1,65,25.447552447552447,22.7,17.3,0.0,12.6,82
2016-10-04,1,60,27.36013986013986,23.1,17.9,0.4,19.9,81
2016-10-05,1,62,29.45205479452055,18.8,15.9,2.3,22.3,75
2016-10-06,1,67,28.40418118466899,19.3,16.1,0.0,24.0,71
2016-10-07,1,71,28.825783972125436,21.2,15.0,0.0,13.8,80
2016-10-08,1,62,29.121527777777775,20.3,15.1,8.6,24.8,76
2016-10-09,1,49,20.501742160278745,19.0,14.7,0.0,18.1,70
2016-10-10,1,65,24.46153846153846,19.9,15.7,0.0,22.4,70
2016-10-11,1,80,27.916666666666664,22.4,14.8,1.0,12.6,76
2016-10-12,1,65,26.29616724738676,24.0,17.4,0.6,25.0,76
2016-10-13,1,72,30.96875,19.7,15.4,11.2,15.8,69
2016-10-14,1,72,31.34494773519164,17.1,13.3,0.0,23.7,70
2016-10-15,1,62,28.961805555555557,17.8,13.2,0.0,18.8,63
2016-10-16,1,53,21.261324041811847,19.2,14.2,0.2,24.2,73
2016-10-17,2,72,31.36933797909408,16.3,12.8,0.1,39.0,71
2016-10-18,2,71,31.21951219512195,14.0,12.1,0.0,34.7,63
2016-10-19,1,67,27.449122807017545,15.8,12.7,0.5,19.8,64
2016-10-20,1,67,27.63636363636364,17.1,11.1,0.0,24.3,76
2016-10-21,1,71,30.895833333333332,18.4,14.2,0.0,24.5,72
2016-10-22,1,65,29.51736111111111,18.2,12.3,0.0,9.5,82
2016-10-23,1,49,22.149825783972123,19.2,14.9,1.0,17.1,84
2016-10-24,1,63,24.418118466898957,16.6,14.1,0.0,25.8,81
2016-10-25,1,62,26.4808362369338,15.0,13.6,0.0,24.4,68
2016-10-26,1,69,28.418118466898957,15.2,12.4,1.5,20.7,67
2016-10-27,1,72,32.45833333333333,14.5,12.3,0.9,26.1,76
2016-10-28,1,60,32.47038327526133,13.0,12.1,2.4,35.2,71
2016-10-29,1,44,18.79861111111111,12.6,9.7,2.7,30.6,75
2016-10-30,1,51,19.898954703832754,13.7,9.1,0.1,18.8,74
2016-10-31,1,65,24.680555555555557,12.4,9.5,0.4,19.2,66
2016-11-01,1,74,27.38675958188153,10.5,7.4,4.2,21.5,69
2016-11-02,1,69,28.303135888501743,12.4,6.1,0.0,16.9,64
2016-11-03,1,71,28.7595818815331,17.2,11.9,0.0,22.8,55
2016-11-04,1,72,34.36971830985916,15.9,12.6,4.9,18.7,83
2016-11-05,1,56,25.67013888888889,15.8,12.2,0.2,11.7,87
2016-11-06,1,47,16.94076655052265,18.1,11.8,0.0,24.8,82
2016-11-07,1,60,23.30514705882353,20.0,16.9,0.0,31.1,65
2016-11-08,1,69,26.486013986013983,22.5,17.9,0.0,31.1,57
2016-11-09,1,65,25.257042253521128,22.8,17.1,0.2,28.0,55
2016-11-10,1,74,32.1241134751773,19.5,14.4,3.8,33.9,75
2016-11-11,1,74,30.81914893617021,17.9,12.4,3.0,17.9,79
2016-11-12,1,63,27.853658536585364,18.7,10.2,0.0,16.9,76
2016-11-13,1,53,22.163194444444443,17.4,12.8,6.3,32.8,66
2016-11-14,1,67,25.342657342657343,12.2,8.0,0.0,22.9,63
2016-11-15,1,69,29.5,8.2,7.1,0.7,25.2,66
2016-11-16,1,69,26.797909407665504,7.8,6.0,1.4,24.9,64
2016-11-17,1,81,31.16724738675958,10.5,6.0,0.0,14.4,60
2016-11-18,1,69,28.561403508771928,13.6,5.7,0.0,12.7,65
2016-11-19,1,62,26.14236111111111,15.3,8.7,0.0,15.5,69
2016-11-20,1,45,17.118466898954704,14.6,8.0,0.0,12.9,80
2016-11-21,1,65,24.77304964539007,13.9,10.5,0.0,21.1,82
2016-11-22,1,67,27.041666666666664,13.8,11.1,0.0,21.4,75
2016-11-23,1,72,27.49825783972125,13.3,10.7,0.0,19.7,76
2016-11-24,1,72,29.275261324041807,12.6,10.0,0.0,20.6,75
2016-11-25,1,69,27.277777777777775,12.9,8.3,0.0,10.1,85
2016-11-26,1,60,23.78048780487805,12.8,8.5,0.0,8.9,84
2016-11-27,1,51,18.940972222222225,14.7,6.6,2.4,22.7,81
2016-11-28,2,81,39.57818181818182,13.0,9.6,51.3,23.3,90
2016-11-29,6,80,41.97543859649122,10.1,7.2,35.2,41.2,84
2016-11-30,2,67,31.545454545454543,7.0,5.0,6.5,41.7,67
2016-12-01,1,71,25.89236111111111,5.4,3.7,0.3,29.8,58
2016-12-02,1,78,31.76223776223776,10.0,3.5,1.6,41.9,69
2016-12-03,1,62,26.045296167247383,9.9,4.1,1.3,34.3,60
2016-12-04,1,49,18.486013986013983,8.3,2.0,0.0,14.8,65
2016-12-05,1,69,26.445993031358885,8.1,5.0,0.0,25.3,67
2016-12-06,1,80,34.7153024911032,8.0,3.7,0.0,16.9,76
2016-12-07,1,78,31.774545454545454,8.0,4.4,2.0,32.7,77
2016-12-08,1,80,30.207171314741036,6.2,1.9,0.0,27.1,61
2016-12-09,1,76,30.6794425087108,10.1,3.7,0.0,24.4,66
2016-12-10,1,65,28.568421052631574,10.9,6.3,0.0,21.5,79
2016-12-11,1,47,19.372822299651567,12.1,7.7,0.0,16.3,79
2016-12-12,1,78,31.409252669039144,12.2,8.2,11.2,22.2,73
2016-12-13,9,81,37.996226415094334,8.2,1.4,14.8,39.0,83
2016-12-14,2,63,29.261324041811847,4.4,0.6,2.1,37.6,64
2016-12-15,1,74,32.87412587412587,6.7,2.0,1.8,19.2,69
2016-12-16,8,87,35.94306049822064,4.6,2.5,6.8,27.4,81
2016-12-17,11,45,24.788194444444443,4.9,2.2,3.1,25.3,74
2016-12-18,1,44,17.827464788732392,5.4,1.3,0.0,15.5,71
2016-12-19,2,63,25.855018587360597,6.4,1.4,0.0,13.1,72
2016-12-20,4,81,32.8785046728972,5.8,1.5,3.1,16.5,80
2016-12-21,9,78,36.98393574297189,5.4,3.5,7.7,36.9,83
2016-12-22,8,78,35.03508771929825,6.5,3.5,3.2,37.9,71
2016-12-23,9,72,37.79225352112676,8.2,6.4,5.9,33.3,85
2016-12-24,9,56,29.587188612099645,7.3,5.1,2.3,25.5,82
2016-12-25,1,42,17.055555555555557,7.1,3.8,1.1,17.9,74
2016-12-26,2,72,30.017421602787454,6.8,3.9,4.2,18.4,80
2016-12-27,1,74,32.0625,7.3,2.9,0.9,20.5,75
2016-12-28,4,67,30.253521126760564,6.3,4.2,2.4,27.1,77
2016-12-29,9,83,43.388692579505296,4.7,2.2,27.8,50.8,87
2016-12-30,15,69,36.86013986013985,4.9,1.9,21.7,45.8,90
2016-12-31,9,51,23.662020905923345,4.1,2.0,10.7,22.0,87
2017-01-01,4,24,12.766423357664232,4.2,0.7,4.4,18.2,87
2017-01-02,1,58,21.802083333333332,5.6,0.8,0.0,16.6,80
2017-01-03,2,62,23.675958188153313,8.9,2.9,0.0,23.0,69
2017-01-04,1,67,26.372822299651567,9.5,2.9,0.0,20.6,75
2017-01-05,1,76,35.10452961672473,10.5,5.3,9.0,18.1,82
2017-01-06,2,90,36.36585365853659,12.5,0.9,16.1,33.5,82
2017-01-07,5,69,21.849122807017544,0.6,-4.0,20.4,37.3,81
2017-01-08,2,24,7.498257839721254,-1.9,-4.6,0.0,18.7,80
2017-01-09,15,60,40.14336917562724,-0.2,-4.3,3.9,23.0,86
2017-01-10,7,38,22.60975609756097,3.4,-4.0,3.2,31.1,75
2017-01-11,8,50,26.860627177700348,5.8,0.1,2.0,31.3,80
2017-01-12,5,50,28.325174825174823,7.0,-1.7,18.0,27.6,88
2017-01-13,11,70,34.51048951048951,5.6,-3.4,0.0,13.3,75
2017-01-14,9,54,30.170731707317078,11.8,3.1,0.3,26.6,66
2017-01-15,4,47,24.774305555555557,9.1,3.8,17.7,18.4,89
2017-01-16,8,64,35.20209059233449,6.0,3.1,15.2,25.0,92
2017-01-17,15,64,36.70383275261324,10.2,2.4,7.9,14.7,90
2017-01-18,13,69,37.73591549295775,8.1,5.5,6.4,22.3,94
2017-01-19,13,69,35.13636363636364,8.3,5.3,1.2,30.1,84
2017-01-20,15,69,38.14946619217081,5.1,2.0,6.0,30.3,85
2017-01-21,11,49,27.640569395017796,4.7,-0.5,0.0,15.4,78
2017-01-22,8,42,22.672473867595816,5.9,-1.9,0.0,15.3,86
2017-01-23,11,56,29.399305555555557,7.6,1.1,0.0,22.4,87
2017-01-24,9,59,30.406474820143885,6.9,1.0,0.1,20.0,88
2017-01-25,9,65,35.91254752851711,5.6,1.6,0.7,29.8,82
2017-01-26,9,59,28.275261324041807,2.5,0.2,1.8,31.8,75
2017-01-27,9,49,25.636042402826853,1.1,-1.3,0.7,27.0,70
2017-01-28,6,53,28.54964539007092,4.2,-1.7,0.6,16.4,77
2017-01-29,4,42,22.20905923344948,5.7,-1.2,0.0,16.1,83
2017-01-30,9,57,30.446808510638295,4.5,0.4,0.1,23.5,79
2017-01-31,8,63,28.866666666666664,3.7,-1.3,0.0,19.2,65
2017-02-01,1,65,26.054878048780488,5.9,-3.1,0.0,13.7,64
2017-02-02,1,64,28.840277777777775,7.4,-2.3,0.0,13.3,69
2017-02-03,1,64,28.336805555555557,11.0,1.2,0.0,27.9,71
2017-02-04,1,49,24.95138888888889,12.9,8.2,0.0,28.8,75
2017-02-05,4,47,22.065972222222225,12.2,9.5,5.8,31.6,78
2017-02-06,1,51,22.29861111111111,14.8,7.4,1.8,22.8,81
2017-02-07,1,53,23.96875,15.6,8.1,0.0,19.3,72
2017-02-08,1,59,26.336805555555557,13.7,5.6,1.5,20.5,85
2017-02-09,4,64,32.37847222222222,7.7,5.6,0.3,23.0,85
2017-02-10,4,56,25.70138888888889,5.6,3.5,0.0,30.1,75
2017-02-11,1,42,20.059027777777775,5.5,2.8,0.1,27.3,72
2017-02-12,1,45,18.84375,4.7,1.8,2.2,24.8,77
2017-02-13,1,57,25.635416666666664,4.4,1.0,1.3,28.9,74
2017-02-14,2,56,27.930555555555557,2.6,-3.1,0.5,23.1,73
2017-02-15,1,53,23.524305555555557,4.6,-2.0,0.3,23.4,73
2017-02-16,2,56,28.163194444444443,5.5,0.8,0.1,21.6,75
2017-02-17,1,63,27.21875,7.0,-2.8,0.0,10.0,81
2017-02-18,1,45,21.916666666666664,9.4,-0.7,0.0,18.4,75
2017-02-19,1,38,16.583333333333332,14.2,3.2,3.0,15.0,66
2017-02-20,2,63,28.555555555555557,9.6,2.0,14.7,25.6,87
2017-02-21,1,56,26.072916666666664,9.0,0.9,0.0,11.0,90
2017-02-22,1,54,24.996527777777775,11.4,5.3,0.1,20.8,84
2017-02-23,1,59,27.284722222222225,14.2,6.2,0.0,25.0,75
2017-02-24,1,61,28.215277777777775,14.7,9.0,0.0,30.4,70
2017-02-25,1,11,5.153846153846153,15.9,7.0,1.9,32.7,76
2017-03-07,4,63,36.863013698630134,18.5,8.5,0.0,17.1,70
2017-03-08,1,59,28.96875,18.3,8.4,0.8,21.6,71
2017-03-09,1,71,31.462686567164177,13.0,7.4,1.0,31.4,90
2017-03-10,1,57,26.947735191637634,14.3,6.3,0.9,23.5,90
2017-03-11,1,51,25.666666666666664,11.0,7.0,0.0,27.9,89
2017-03-12,6,47,21.909090909090907,9.0,7.4,4.1,30.7,91
2017-03-13,1,57,28.17770034843205,8.6,5.5,5.1,22.4,87
2017-03-14,2,64,32.45519713261649,6.9,3.8,17.6,18.6,90
2017-03-15,2,49,23.374125874125877,9.7,6.3,1.8,18.1,83
2017-03-16,1,51,26.16901408450704,9.3,3.8,3.4,17.0,83
2017-03-17,1,63,30.59649122807017,7.1,3.3,5.5,27.4,86
2017-03-18,1,45,22.23611111111111,9.8,0.8,0.0,23.0,75
2017-03-19,1,49,15.965156794425088,12.0,8.1,3.7,25.6,71
2017-03-20,1,49,21.671428571428567,14.4,4.8,0.5,15.5,75
2017-03-21,1,51,25.684027777777775,17.9,7.2,0.8,15.1,76
2017-03-22,1,63,28.559859154929576,14.9,6.5,0.0,26.8,63
2017-03-23,1,57,26.86013986013986,14.0,5.4,0.0,24.0,81
2017-03-24,1,59,27.349650349650346,14.5,5.3,0.0,16.5,84
2017-03-25,1,49,25.66898954703833,15.2,3.8,0.0,20.9,89
2017-03-26,1,49,20.50522648083624,14.0,5.4,2.1,24.2,87
2017-03-27,1,56,23.975,9.5,4.8,5.3,28.1,81
2017-03-28,1,56,25.766550522648085,14.0,2.9,0.0,18.2,73
2017-03-29,1,57,25.850174216027877,17.0,4.6,0.0,22.6,61
2017-03-30,1,59,27.649122807017545,19.3,6.5,0.0,27.6,66
2017-03-31,1,54,26.211805555555557,12.3,6.7,0.0,35.9,80
2017-04-01,1,51,24.825783972125436,11.0,5.3,0.0,23.7,75
2017-04-02,1,47,20.181184668989548,13.9,4.5,0.0,22.3,82
2017-04-03,1,51,22.86411149825784,16.5,6.0,0.0,17.7,81
2017-04-04,1,53,24.76223776223776,15.3,6.4,1.6,17.6,87
2017-04-05,1,56,25.360714285714284,16.7,8.2,0.3,19.7,84
2017-04-06,1,56,27.479166666666664,16.3,7.1,0.3,13.1,87
2017-04-07,1,63,29.683098591549292,13.4,6.4,1.5,11.9,80
2017-04-08,1,65,33.02439024390244,12.6,6.0,2.0,20.5,74
2017-04-09,1,54,25.461805555555557,12.9,5.8,1.5,14.1,77
2017-04-10,1,56,23.154676258992804,13.9,6.4,0.0,16.1,68
2017-04-11,1,59,28.169172932330827,17.1,3.9,0.0,17.3,67
2017-04-12,1,56,27.475524475524477,15.5,7.5,0.0,23.2,73
2017-04-13,1,61,28.667832167832167,14.7,6.9,0.0,19.5,83
2017-04-14,1,64,29.41608391608392,17.6,5.8,0.0,11.4,79
2017-04-15,1,49,25.707317073170728,21.1,10.0,0.8,14.8,71
2017-04-16,1,47,15.114982578397212,21.8,10.6,0.0,13.5,69
2017-04-17,1,71,31.606271777003485,19.8,10.2,4.7,22.3,76
2017-04-18,2,59,29.02142857142857,10.5,7.1,12.9,23.5,85
2017-04-19,1,56,25.960992907801415,18.8,5.8,0.0,16.5,71
2017-04-20,1,69,29.471830985915492,20.9,8.2,5.1,26.1,74
2017-04-21,1,56,24.505300353356887,12.3,7.4,0.2,11.5,70
2017-04-22,1,53,26.49825783972125,12.4,5.1,0.0,24.7,70
2017-04-23,1,47,18.02846975088968,13.1,7.1,2.8,24.5,72
2017-04-24,4,51,24.17543859649123,13.1,7.1,2.4,16.6,70
2017-04-25,1,54,26.76173285198556,17.2,4.6,0.0,17.8,64
2017-04-26,1,57,27.50181818181818,19.5,6.2,0.0,10.2,71
2017-04-27,1,45,22.04242424242424,22.7,8.3,0.0,12.6,70
2017-04-28,22,61,43.80419580419581,22.1,9.4,0.0,10.5,78
2017-04-29,1,51,29.899305555555557,26.0,9.8,0.0,13.1,61
2017-04-30,1,49,26.129370629370626,22.6,11.4,0.0,26.8,71
2017-05-01,1,29,11.493055555555555,16.9,11.2,0.0,28.1,81
2017-05-02,1,51,26.254355400696863,19.1,10.8,0.0,19.4,82
2017-05-03,1,56,27.534722222222225,21.1,11.2,0.0,21.2,80
2017-05-04,1,61,30.564912280701755,22.3,11.3,0.0,20.0,82
2017-05-05,1,61,29.11111111111111,22.8,12.2,0.0,16.0,81
2017-05-06,1,57,28.776223776223777,17.9,11.2,6.0,16.1,91
2017-05-07,1,49,23.76223776223776,20.6,11.5,2.3,20.7,81
2017-05-08,1,53,24.8397212543554,21.4,13.1,0.5,15.6,77
2017-05-09,1,56,26.557142857142857,24.3,12.7,1.0,22.3,79
2017-05-10,1,56,27.65156794425087,16.1,12.1,10.5,21.3,88
2017-05-11,1,59,28.871080139372825,19.9,10.9,0.0,14.3,80
2017-05-12,1,64,29.7595818815331,23.3,11.6,0.6,12.9,71
2017-05-13,1,57,29.02836879432624,26.3,14.3,0.0,18.4,65
2017-05-14,1,49,27.54736842105263,24.7,16.6,0.7,19.7,74
2017-05-15,1,53,26.28985507246377,19.0,13.7,0.2,20.9,82
2017-05-16,1,56,25.802083333333332,20.7,12.4,0.0,23.6,80
2017-05-17,1,67,29.444444444444443,19.0,14.5,3.4,34.7,78
2017-05-18,1,67,31.409090909090907,19.1,14.1,2.3,38.3,80
2017-05-19,1,36,16.788194444444443,18.5,12.7,0.0,31.2,68
2017-05-20,1,49,22.264808362369337,17.7,11.1,0.5,16.8,81
2017-05-21,1,44,21.284722222222225,17.3,12.1,6.5,15.8,76
2017-05-22,1,54,23.257839721254356,19.6,11.1,0.5,14.0,78
2017-05-23,1,59,28.131944444444443,18.5,12.7,1.4,19.5,82
2017-05-24,1,57,28.347222222222225,20.6,11.4,0.0,19.8,76
2017-05-25,1,64,30.662020905923345,23.3,10.5,0.0,17.1,71
2017-05-26,1,59,30.17361111111111,23.0,13.8,0.8,18.9,81
2017-05-27,1,36,13.801393728222996,20.5,14.7,0.0,20.5,80
2017-05-28,1,20,6.326388888888888,19.9,14.9,0.0,25.1,80
2017-05-29,1,53,20.40569395017793,21.5,15.8,0.1,25.5,81
2017-05-30,1,53,25.32986111111111,19.4,14.9,8.6,13.6,86
2017-05-31,1,54,22.254355400696863,23.9,14.9,0.5,19.6,77
2017-06-01,1,54,24.611888111888113,24.9,17.2,0.0,16.1,78
2017-06-02,1,61,25.5993031358885,27.7,16.8,0.3,14.7,78
2017-06-03,1,47,19.496527777777775,27.6,18.0,0.0,19.6,82
2017-06-04,1,36,11.362369337979095,25.3,18.0,0.0,28.6,79
2017-06-05,1,53,23.391608391608393,22.8,18.0,2.3,16.6,80
2017-06-06,1,54,22.319444444444443,22.8,17.6,0.4,15.9,84
2017-06-07,1,56,24.125874125874123,26.6,15.1,0.0,9.0,81
2017-06-08,1,57,27.86411149825784,27.9,17.8,0.3,19.4,79
2017-06-09,1,67,28.880281690140844,20.1,17.4,6.2,23.6,84
2017-06-10,1,49,18.91289198606272,20.0,16.2,8.0,13.4,83
2017-06-11,1,45,12.324041811846689,25.1,15.4,0.0,18.7,77
2017-06-12,1,59,28.572916666666664,24.2,17.8,0.0,25.0,77
2017-06-13,1,61,26.98611111111111,24.3,17.2,0.0,20.5,78
2017-06-14,1,61,27.37979094076655,25.7,15.6,0.4,18.4,82
2017-06-15,1,57,27.322916666666664,24.9,17.5,2.2,21.9,83
2017-06-16,1,67,28.772727272727273,25.6,17.4,0.0,22.2,65
2017-06-17,1,57,25.18245614035088,26.6,16.2,0.8,20.3,58
2017-06-18,1,49,17.350877192982455,21.9,16.2,4.7,16.1,78
2017-06-19,2,57,30.304659498207883,18.3,15.7,31.1,17.3,91
2017-06-20,1,56,26.158450704225352,24.6,15.1,10.3,18.2,85
2017-06-21,1,59,26.810035842293903,25.2,17.7,0.4,10.0,86
2017-06-22,1,61,28.267857142857142,27.7,17.7,0.2,13.6,78
2017-06-23,1,54,25.55395683453237,28.2,17.7,0.0,9.2,78
2017-06-24,1,27,9.923344947735192,28.9,19.7,0.0,17.6,71
2017-06-25,1,51,25.274305555555557,28.5,19.9,0.0,22.4,64
2017-06-26,1,45,19.98245614035088,27.3,19.9,0.0,21.9,78
2017-06-27,1,29,12.344947735191637,28.9,18.7,0.0,12.7,77
2017-06-28,1,36,11.9859649122807,30.9,20.3,0.0,15.6,71
2017-06-29,1,44,15.324041811846689,32.4,20.1,0.0,10.4,65
2017-06-30,1,49,19.438596491228072,35.2,22.2,0.0,17.6,59
2017-07-01,1,33,16.56597222222222,35.7,23.3,0.0,18.1,55
2017-07-02,1,29,11.72027972027972,32.3,19.2,0.0,23.4,74
2017-07-03,1,54,25.590747330960852,31.0,23.0,0.0,23.6,78
2017-07-04,1,61,29.77972027972028,23.9,21.1,2.2,33.0,77
2017-07-05,13,59,33.15384615384615,25.8,20.3,0.0,28.3,58
2017-07-06,13,63,34.81985294117647,26.2,19.7,0.0,26.7,58
2017-07-07,11,63,35.642105263157895,26.5,16.9,1.8,26.8,75
2017-07-08,13,49,29.50622406639004,26.9,17.3,0.0,20.0,62
2017-07-09,11,35,22.642857142857142,30.5,16.4,0.0,12.8,56
2017-07-10,13,53,27.779761904761905,29.2,20.7,0.0,26.1,67
2017-07-11,1,54,26.320284697508896,28.0,20.0,0.0,22.1,73
2017-07-12,1,53,27.323843416370103,30.2,19.7,0.0,18.4,74
2017-07-13,1,56,27.432624113475175,32.8,19.3,0.0,16.8,67
2017-07-14,1,57,31.508064516129032,26.7,21.9,1.0,31.2,80
2017-07-15,1,36,20.13934426229508,27.0,20.7,0.0,25.6,65
2017-07-16,1,35,18.586206896551722,26.4,19.8,0.3,33.0,69
2017-07-17,1,51,24.489795918367346,26.2,22.9,0.2,39.0,72
2017-07-18,1,71,27.326693227091635,23.9,20.6,11.3,33.2,83
2017-07-19,1,57,25.929889298892988,25.5,20.2,0.5,24.9,78
2017-07-20,1,54,27.014598540145982,26.4,19.7,0.0,22.1,77
2017-07-21,1,59,28.97647058823529,26.9,20.4,0.0,24.6,81
2017-07-22,1,49,24.712686567164177,27.1,20.9,0.0,20.1,77
2017-07-23,1,35,17.05761316872428,30.5,17.9,0.0,15.5,72
2017-07-24,1,49,24.565891472868216,30.7,20.3,0.0,20.4,70
2017-07-25,1,53,26.16535433070866,32.1,19.6,0.0,16.2,59
2017-07-26,1,54,25.288888888888888,30.6,21.2,0.0,17.1,79
2017-07-27,1,82,28.87550200803213,30.3,20.2,13.2,24.0,83
2017-07-28,1,54,24.602941176470587,24.7,19.4,16.1,26.0,81
2017-07-29,1,44,22.489711934156375,26.3,21.5,0.5,16.3,78
2017-07-30,1,29,14.929889298892988,28.4,19.2,0.0,21.7,74
2017-07-31,1,49,25.416988416988417,25.9,21.2,0.0,31.3,71
2017-08-01,1,54,27.8,26.7,21.3,0.0,33.4,71
2017-08-02,1,56,25.96062992125984,28.3,22.5,0.0,28.2,74
2017-08-03,1,54,27.01136363636364,28.4,22.4,0.0,24.5,79
2017-08-04,1,59,26.98062015503876,29.3,22.5,0.0,21.6,82
2017-08-05,1,44,22.11811023622047,31.1,22.7,0.0,21.6,77
2017-08-06,1,27,13.545787545787544,31.4,23.3,0.0,21.7,78
2017-08-07,1,51,23.948339483394836,31.6,23.7,0.0,25.2,81
2017-08-08,1,53,25.96641791044776,28.8,24.1,0.0,33.4,83
2017-08-09,2,54,28.364661654135336,28.5,24.1,0.0,35.2,78
2017-08-10,1,54,25.778688524590162,28.8,23.2,0.0,27.1,74
2017-08-11,1,54,26.118143459915608,29.8,22.9,0.0,25.0,82
2017-08-12,1,44,22.57039711191336,30.5,22.0,0.0,20.1,77
2017-08-13,1,29,14.805555555555555,29.8,19.8,0.0,13.6,80
2017-08-14,1,54,25.74349442379182,26.2,21.7,0.0,26.0,76
2017-08-15,2,59,31.687242798353907,25.4,21.3,0.8,22.6,74
2017-08-16,1,56,29.7429718875502,25.4,22.0,1.3,24.3,83
2017-08-17,1,57,29.54609929078014,26.9,21.2,2.3,23.5,84
2017-08-18,2,57,34.374429223744286,28.6,21.2,0.9,23.8,79
2017-08-19,1,45,23.8576512455516,28.1,22.2,0.8,20.7,81
2017-08-20,1,31,15.532142857142857,28.2,21.6,0.2,19.6,82
2017-08-21,1,54,24.597173144876322,26.7,21.5,0.5,13.6,83
2017-08-22,1,59,25.1985559566787,22.9,19.2,17.5,28.1,84
2017-08-23,1,53,26.676056338028168,25.3,16.7,0.3,13.4,74
2017-08-24,1,56,26.823943661971832,25.5,16.7,0.0,20.8,68
2017-08-25,2,51,27.438162544169607,25.3,18.9,0.0,28.0,67
2017-08-26,1,38,19.08695652173913,25.4,19.0,0.0,29.8,64
2017-08-27,1,18,9.120567375886525,26.1,20.7,0.0,29.8,64
2017-08-28,1,40,15.35438596491228,27.6,21.0,0.0,22.8,72
2017-08-29,1,49,16.459074733096084,27.7,20.3,0.0,32.8,76
2017-08-30,1,15,6.76056338028169,24.2,18.6,1.2,28.0,63
2017-08-31,1,17,5.968197879858657,23.9,17.4,0.0,22.1,68
2017-09-01,1,29,9.575,25.8,15.4,0.0,18.4,69
2017-09-02,1,38,15.738675958188152,29.0,14.1,0.0,18.9,62
2017-09-03,1,36,14.904593639575973,28.2,16.3,0.0,14.7,67
2017-09-04,1,24,9.50354609929078,25.9,18.9,0.0,26.1,71
2017-09-05,1,44,15.620567375886525,24.4,19.1,0.0,20.8,68
2017-09-06,1,49,21.967857142857145,23.8,18.2,6.3,15.9,69
2017-09-07,1,54,25.807142857142857,25.8,17.7,0.0,16.1,60
2017-09-08,1,61,28.05514705882353,28.4,15.3,0.0,18.1,65
2017-09-09,1,49,25.392592592592592,27.8,18.3,0.0,12.4,77
2017-09-10,1,42,19.276119402985078,30.4,18.9,0.0,11.7,62
2017-09-11,1,56,27.042801556420237,31.4,20.1,0.0,10.7,67
2017-09-12,1,59,30.122529644268774,30.4,21.4,0.0,31.6,57
2017-09-13,1,61,30.526970954356848,29.4,19.8,0.0,15.5,67
2017-09-14,1,63,30.1622641509434,28.2,21.3,0.0,26.7,71
2017-09-15,1,64,30.25301204819277,28.6,18.6,0.0,23.9,80
2017-09-16,1,57,29.723636363636363,28.4,20.3,0.0,21.2,80
2017-09-17,1,47,24.624,28.2,19.5,0.0,14.1,81
2017-09-18,1,51,24.87903225806452,30.2,18.9,0.0,18.2,83
2017-09-19,1,56,27.26470588235294,30.4,21.0,0.0,20.6,81
2017-09-20,1,63,27.89787234042553,36.2,18.4,0.0,12.8,59
2017-09-21,1,56,27.508130081300813,27.3,19.8,1.1,19.2,74
2017-09-22,1,61,30.09961685823755,20.9,15.9,6.7,22.1,77
2017-09-23,1,57,27.07421875,20.8,15.3,2.8,19.1,65
2017-09-24,1,49,22.90780141843972,23.5,14.3,0.0,17.4,66
